"=""Full report""","=""C/S TAC No.""","=""Beacon Model Name""","=""Manufacturer""","=""Beacon type""","=""In Prod.""","=""Last Rev. Date""","=""Issue date""","=""class""","=""duration""","=""transmit frequency""","=""nav int/ext"""
"=""report""","=""284""","=""RLB-37M""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""no""","=""2017-04-20""","=""2017-02-07""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""284""","=""RLB-36""","=""ACR Electronics Inc.""","=""FF EPIRB""","=""no""","=""2017-04-20""","=""2017-02-07""","=""2""","=""short""","=""406.037 MHz""","=""Int&Ext"""
"=""report""","=""284""","=""RLB-37""","=""ACR Electronics Inc.""","=""FF EPIRB""","=""no""","=""2017-04-20""","=""2017-02-07""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""284""","=""RLB-37M""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""no""","=""2017-04-20""","=""2017-02-07""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""285""","=""G5 Smartfind Plus (a) & (m)""","=""Orolia Limited""","=""FF / Non FF EPIRB""","=""no""","=""0000-00-00""","=""2017-02-10""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""285""","=""E5 Smartfind (a) and (m)""","=""Orolia Limited""","=""FF / Non FF EPIRB""","=""no""","=""0000-00-00""","=""2017-02-10""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""286""","=""MT600G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-02-09""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""286""","=""MT600""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-02-09""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""287""","=""PLB-375""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""0000-00-00""","=""2017-04-12""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""287""","=""PLB-375(ResQLink+)""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""0000-00-00""","=""2017-04-12""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""288""","=""RLB-41""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""no""","=""0000-00-00""","=""2017-05-26""","=""2""","=""short""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""289""","=""McMurdo Smartfind AIS G8 (Z701) ""","=""McMurdo Ltd""","=""FF / Non FF EPIRB""","=""no""","=""2021-10-22""","=""2017-07-20""","=""2""","=""long""","=""406.040 MHz""","=""internal (GPS, GLONASS, Galileo)"""
"=""report""","=""289""","=""McMurdo Smartfind G8 (Z702) ""","=""McMurdo Ltd""","=""FF / Non FF EPIRB""","=""no""","=""2021-10-22""","=""2018-03-01""","=""2""","=""long""","=""406.040 MHz""","=""internal (GPS, GLONASS, Galileo)"""
"=""report""","=""289""","=""McMurdo Smartfind E8 (Z704) ""","=""McMurdo Ltd""","=""FF / Non FF EPIRB""","=""no""","=""2021-10-22""","=""2018-03-06""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""290""","=""SA3G""","=""Kinetic Technology International Pty, (KTI).  NOTE: as of 15 February 2021, KTI has stopped manufacturing beacons, but, until further notice, KTI will continue with services related to beacon  warranty, battery replacements and customer enquiries.""","=""Non FF EPIRB""","=""no""","=""0000-00-00""","=""2017-07-26""","=""2""","=""short""","=""406.040 MHz""","=""Int"""
"=""report""","=""291""","=""ELiTe (in Automatic Fixed Configuration)""","=""ELTA SA (not in business - see See ECA Group)""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2017-10-04""","=""2""","=""short_or_long""","=""406.040 MHz""","=""Ext / Int"""
"=""report""","=""291""","=""ELiTe (in Survival Configuration)""","=""ELTA SA (not in business - see See ECA Group)""","=""ELT (S)""","=""yes""","=""0000-00-00""","=""2017-10-04""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""292""","=""Fastfind PLB 200""","=""Orolia Limited""","=""PLB""","=""no""","=""0000-00-00""","=""2017-10-04""","=""2""","=""short""","=""406.037 MHz""","=""N/A"""
"=""report""","=""292""","=""Fastfind PLB 210""","=""Orolia Limited""","=""PLB""","=""no""","=""2017-10-13""","=""2017-10-04""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""292""","=""Kannad Marine - Safelink SOLO 310""","=""Orolia Limited""","=""PLB""","=""no""","=""2017-10-13""","=""2017-10-04""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""292""","=""Fastfind PLB 210""","=""Orolia Limited""","=""PLB""","=""no""","=""2018-07-23""","=""2017-10-04""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""292""","=""Kannad Marine - Safelink SOLO 310""","=""Orolia Limited""","=""PLB""","=""no""","=""2017-10-13""","=""2017-10-04""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""293""","=""MT600""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-10-23""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""293""","=""MT600G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-10-23""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""294""","=""PLB-375""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2018-03-21""","=""2017-10-23""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""294""","=""PLB-375(ResQLink+)""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2018-03-21""","=""2017-10-23""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""295""","=""VPLB-01""","=""Viettel Research and Development Institute""","=""PLB""","=""yes""","=""0000-00-00""","=""2017-11-02""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""296""","=""OM-1""","=""Joint Stock Company “Research & Production Enterprise “Izmeritel”""","=""ELT (Automatic Deployable)""","=""yes""","=""0000-00-00""","=""2017-12-13""","=""1""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""296""","=""OM-1-02""","=""Joint Stock Company “Research & Production Enterprise “Izmeritel”""","=""ELT (Automatic Deployable)""","=""yes""","=""0000-00-00""","=""2017-12-13""","=""1""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""297""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-12-20""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""298""","=""Artex ELT 4000""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""2020-05-21""","=""2018-01-26""","=""2""","=""short""","=""406.031 MHz""","=""Ext"""
"=""report""","=""298""","=""Artex ELT 4000 HM""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""2020-05-21""","=""2018-01-26""","=""2""","=""short""","=""406.031 MHz""","=""Ext"""
"=""report""","=""299""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2018-02-06""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""300""","=""MT603G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""FF / Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2018-02-26""","=""2""","=""long""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""301""","=""PLB-375""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""0000-00-00""","=""2018-03-21""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""301""","=""PLB-375(ResQLink+)""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""0000-00-00""","=""2018-03-21""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""302""","=""MT410G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""PLB""","=""yes""","=""0000-00-00""","=""2018-04-17""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""303""","=""SRB-406G Single Antenna""","=""Astronics Luminescent Systems Inc""","=""ELT (S)""","=""yes""","=""0000-00-00""","=""2018-05-14""","=""2""","=""long""","=""406.040 MHz""","=""internal"""
"=""report""","=""304""","=""Fastfind PLB 220""","=""Orolia Limited""","=""PLB""","=""no""","=""2018-12-19""","=""2018-07-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""304""","=""Fastfind PLB 220""","=""Orolia Limited""","=""PLB""","=""no""","=""2020-05-19""","=""2018-07-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""304""","=""SAFELINK SOLO""","=""Orolia Limited""","=""PLB""","=""no""","=""2019-01-21""","=""2018-07-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""304""","=""FAST FIND RANGER""","=""Orolia Limited""","=""PLB""","=""no""","=""2019-01-21""","=""2018-07-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""305""","=""PLB-375""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-03-12""","=""2018-10-19""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""305""","=""PLB-375(ResQLink+)""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-03-12""","=""2018-10-19""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""306""","=""DK-406-AF""","=""Dukane Seacom Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2018-10-29""","=""2""","=""long""","=""406.040 MHz""","=""Internal with ELT10-892 Antenna"""
"=""report""","=""307""","=""DK-406-AF""","=""Dukane Seacom Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2018-10-29""","=""2""","=""long""","=""406.040 MHz""","=""Internal with ELT10-892 Antenna"""
"=""report""","=""308""","=""DK-406-AF""","=""Dukane Seacom Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2018-10-29""","=""2""","=""long""","=""406.040 MHz""","=""Internal with ELT10-892 Antenna"""
"=""report""","=""309""","=""MT600""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2018-12-06""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""309""","=""MT600G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2018-12-06""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""310""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""no""","=""0000-00-00""","=""2018-02-01""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""311""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-03-04""","=""2019-03-04""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""311""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-03-04""","=""2019-03-04""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""312""","=""SA2G""","=""Kinetic Technology International Pty, (KTI).  NOTE: as of 15 February 2021, KTI has stopped manufacturing beacons, but, until further notice, KTI will continue with services related to beacon  warranty, battery replacements and customer enquiries.""","=""PLB""","=""no""","=""0000-00-00""","=""2019-03-06""","=""2""","=""short""","=""406.040 MHz""","=""internal  GPS receiver"""
"=""report""","=""312""","=""SA2GN""","=""Kinetic Technology International Pty, (KTI).  NOTE: as of 15 February 2021, KTI has stopped manufacturing beacons, but, until further notice, KTI will continue with services related to beacon  warranty, battery replacements and customer enquiries.""","=""PLB""","=""yes""","=""2019-07-26""","=""2019-03-06""","=""2""","=""short""","=""406.040 MHz""","=""internal GNSS receiver"""
"=""report""","=""313""","=""ПАРМ-406СП""","=""Branch of Joint  Stock  Company «United Rocket and  Space Corporation» - «Institute of Space Device Engineering»""","=""PLB""","=""yes""","=""0000-00-00""","=""2019-03-11""","=""1""","=""long""","=""406.031 MHz""","=""	Internal """
"=""report""","=""314""","=""PLB-375""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2019-03-12""","=""2019-03-12""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""314""","=""PLB-375(ResQLink+)""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2019-03-12""","=""2019-03-12""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""315""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-04-05""","=""2019-04-05""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""315""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-04-05""","=""2019-04-05""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""316""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-04-05""","=""2019-04-05""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""316""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-04-16""","=""2019-04-05""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""316""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2019-04-05""","=""2019-04-05""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""316""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-04-16""","=""2019-04-05""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""317""","=""Artex ELT-345""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""no""","=""2019-04-05""","=""2019-04-05""","=""2""","=""short""","=""406.040 MHz""","=""Ext"""
"=""report""","=""318""","=""Tron 40VDR""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""EPIRB FF (VDR)""","=""yes""","=""2019-04-16""","=""2019-04-16""","=""2""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""319""","=""RLB-41""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""no""","=""2019-05-10""","=""2019-05-10""","=""2""","=""short""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""320""","=""RLB-36""","=""ACR Electronics Inc.""","=""FF EPIRB""","=""yes""","=""2019-06-27""","=""2019-06-27""","=""2""","=""short""","=""406.037 MHz""","=""Int&Ext"""
"=""report""","=""320""","=""RLB-37""","=""ACR Electronics Inc.""","=""FF EPIRB""","=""yes""","=""2019-06-27""","=""2019-06-27""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""320""","=""RLB-37M""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2019-06-27""","=""2019-06-27""","=""2""","=""short""","=""406.037 MHz""","=""Int"""
"=""report""","=""320""","=""RLB-38""","=""ACR Electronics Inc.""","=""FF EPIRB""","=""yes""","=""2019-06-27""","=""2019-06-27""","=""2""","=""short""","=""406.037 MHz""","=""Ext"""
"=""report""","=""320""","=""RLB-40""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""""","=""2019-06-27""","=""2019-06-27""","=""2""","=""short""","=""406.037 MHz""","=""No"""
"=""report""","=""321""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""no""","=""0000-00-00""","=""2019-09-23""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""322""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""no""","=""2020-03-27""","=""2019-09-23""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""322""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2020-03-27""","=""2019-09-23""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""322""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2020-03-27""","=""2019-09-23""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""322""","=""EPIRB1 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2020-04-08""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""323""","=""ARTEX ELT 1000""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2019-10-17""","=""2""","=""short""","=""406.040 MHz""","=""Ext"""
"=""report""","=""324""","=""Artex ELT-345""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2019-10-17""","=""2""","=""short""","=""406.040 MHz""","=""Ext"""
"=""report""","=""324""","=""Artex ELT-345""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""2020-06-11""","=""2019-10-17""","=""2""","=""short""","=""406.040 MHz""","=""Ext"""
"=""report""","=""325""","=""ORCA-406""","=""BriarTek Inc.""","=""PLB""","=""yes""","=""0000-00-00""","=""2019-11-04""","=""2""","=""short""","=""406.031 MHz""","=""internal"""
"=""report""","=""326""","=""MT600G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2019-11-19""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""326""","=""MT600""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2019-11-19""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""327""","=""P-855A1-406""","=""Technika Svyazi, Open Joint-Stock Company, Republic of Belarus""","=""ELT (S)""","=""yes""","=""0000-00-00""","=""2020-02-11""","=""1""","=""long""","=""406.040 MHz""","=""internal GPS/GLONASS"""
"=""report""","=""328""","=""E-04""","=""ACK Technologies, Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2020-05-20""","=""2""","=""long""","=""406.037 MHz""","=""Ext"""
"=""report""","=""328""","=""E-04C""","=""ACK Technologies, Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""0000-00-00""","=""2020-05-20""","=""2""","=""long""","=""406.037 MHz""","=""Ext"""
"=""report""","=""329""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-06-10""","=""2020-06-10""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""329""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-06-10""","=""2020-06-10""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""330""","=""RLB-41""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""no""","=""2020-06-19""","=""2020-06-19""","=""2""","=""short""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""330""","=""RLB-41""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""no""","=""2021-04-13""","=""2020-06-19""","=""2""","=""short""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""331""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-08-13""","=""2020-08-13""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""331""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-08-13""","=""2020-08-13""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""332""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2020-10-13""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""332""","=""EPIRB1 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2020-10-13""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""332""","=""EPIRB1 (for distribution in Australia and New Zealand)""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2020-10-13""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""333""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2020-10-13""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""334""","=""Tron 60GPS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF / Non FF EPIRB""","=""yes""","=""2020-10-16""","=""2020-10-16""","=""2""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""334""","=""Tron 60S""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF / Non FF EPIRB""","=""yes""","=""2020-10-16""","=""2020-10-16""","=""2""","=""short""","=""406.037 MHz""","=""N/A"""
"=""report""","=""335""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-11-04""","=""2020-11-04""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""335""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2020-11-04""","=""2020-11-04""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""336""","=""Fastfind PLB 220""","=""Orolia Limited""","=""PLB""","=""yes""","=""2021-01-08""","=""2021-01-08""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""336""","=""SAFELINK SOLO""","=""Orolia Limited""","=""PLB""","=""yes""","=""2021-01-08""","=""2021-01-08""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""336""","=""FAST FIND RANGER""","=""Orolia Limited""","=""PLB""","=""yes""","=""2021-01-08""","=""2021-01-08""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""336""","=""Fastfind PLB 220""","=""McMurdo Ltd""","=""PLB""","=""yes""","=""2023-01-30""","=""2021-01-08""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""336""","=""SAFELINK SOLO""","=""McMurdo Ltd""","=""PLB""","=""yes""","=""2023-01-30""","=""2021-01-08""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""336""","=""FAST FIND RANGER""","=""McMurdo Ltd""","=""PLB""","=""yes""","=""2023-01-30""","=""2021-01-08""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""337""","=""MT600G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""no""","=""0000-00-00""","=""2021-01-08""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""337""","=""MT600""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""no""","=""0000-00-00""","=""2021-01-08""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""338""","=""Artex ELT 4000S""","=""ACR Electronics Inc.""","=""ELT (S)""","=""yes""","=""2021-01-12""","=""2021-01-12""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""338""","=""Artex ELT 4000S""","=""ACR Electronics Inc.""","=""ELT (S)""","=""yes""","=""2023-04-12""","=""2021-01-12""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""339""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2021-04-23""","=""2021-03-08""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""339""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2021-04-23""","=""2021-03-08""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""339""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2021-04-23""","=""2021-03-08""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""339""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2021-04-23""","=""2021-03-08""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""340""","=""MT610G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""PLB""","=""yes""","=""0000-00-00""","=""2021-04-12""","=""2""","=""long""","=""406.031 MHz""","=""internal"""
"=""report""","=""340""","=""MT610G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""PLB""","=""yes""","=""2021-08-05""","=""2021-04-12""","=""2""","=""long""","=""406.031 MHz""","=""internal"""
"=""report""","=""341""","=""RLB-41""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""no""","=""0000-00-00""","=""2021-04-13""","=""2""","=""short""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""342""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2021-05-21""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""343""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2021-06-03""","=""2021-06-03""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""343""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2021-06-03""","=""2021-06-03""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""344""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-07-01""","=""2021-07-01""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""344""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-07-01""","=""2021-07-01""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""345""","=""MT410G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""PLB""","=""yes""","=""0000-00-00""","=""2021-06-11""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""346""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2021-07-07""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""346""","=""EPIRB1 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2021-07-07""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""346""","=""EPIRB1 (for distribution in Australia and New Zealand)""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2021-07-07""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""347""","=""McMurdo Smartfind AIS G8 (Z701) ""","=""McMurdo Ltd""","=""FF / Non FF EPIRB""","=""yes""","=""2021-10-22""","=""2021-10-22""","=""2""","=""long""","=""406.040 MHz""","=""internal (GPS, GLONASS, Galileo)"""
"=""report""","=""347""","=""McMurdo Smartfind G8 (Z702) ""","=""McMurdo Ltd""","=""FF / Non FF EPIRB""","=""yes""","=""2021-10-22""","=""2021-10-22""","=""2""","=""long""","=""406.040 MHz""","=""internal (GPS, GLONASS, Galileo)"""
"=""report""","=""347""","=""McMurdo Smartfind E8 (Z704) ""","=""McMurdo Ltd""","=""FF / Non FF EPIRB""","=""yes""","=""2021-10-22""","=""2021-10-22""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
